,establishment_id,establishment_name,establishment_type,infraction_details,inspection_date,latitude_x,longitude_x,minimum_inspections_peryear,severity,insp_year,insp_month,attributes.AcceptsInsurance,attributes.AgesAllowed,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.BestNights.friday,attributes.BestNights.monday,attributes.BestNights.saturday,attributes.BestNights.sunday,attributes.BestNights.thursday,attributes.BestNights.tuesday,attributes.BestNights.wednesday,attributes.BikeParking,attributes.BusinessAcceptsBitcoin,attributes.BusinessAcceptsCreditCards,attributes.BusinessParking.garage,attributes.BusinessParking.lot,attributes.BusinessParking.street,attributes.BusinessParking.valet,attributes.BusinessParking.validated,attributes.ByAppointmentOnly,attributes.Caters,attributes.CoatCheck,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodForDancing,attributes.GoodForKids,attributes.GoodForMeal.breakfast,attributes.GoodForMeal.brunch,attributes.GoodForMeal.dessert,attributes.GoodForMeal.dinner,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.HairSpecializesIn.kids,attributes.HairSpecializesIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.no_music,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OutdoorSeating,attributes.RestaurantsAttire,attributes.RestaurantsCounterService,attributes.RestaurantsDelivery,attributes.RestaurantsGoodForGroups,attributes.RestaurantsPriceRange2,attributes.RestaurantsReservations,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.Smoking,attributes.WheelchairAccessible,attributes.WiFi,categories,city,neighborhood,review_count,stars,Monday Start_time,Tuesday Start_time,Wednesday Start_time,Thursday Start_time,Friday Start_time,Saturday Start_time,Sunday Start_time,Monday Close_time,Tuesday Close_time,Wednesday Close_time,Thursday Close_time,Friday Close_time,Saturday Close_time,Sunday Close_time,insp_day,insp_day_of_week
3357,9059798,alexandros take out,Restaurant,,2018-02-12,43.678300958,-79.3493104219,3,NA - Not Applicable,2018,2,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,1.0,casual,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,no,"['Restaurants', 'Greek']",Toronto,Greektown,37,3.5,11.0,11.0,11.0,11.0,11.0,11.0,11.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,12,0
3358,10449055,subway,Restaurant,,2018-02-12,43.688201388500005,-79.3003203967,1,NA - Not Applicable,2018,2,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,no,"['Restaurants', 'Fast Food', 'Sandwiches']",Toronto,The Danforth,3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
3359,10222341,noori extension,Restaurant,,2018-02-12,43.6589255655,-79.3816128441,1,NA - Not Applicable,2018,2,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,['Shopping'],Toronto,Ryerson,8,2.5,10.233451045952435,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,16.07371045217646,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,12,0
3360,10519500,butter chicken roti,Restaurant,,2018-02-12,43.64386147689999,-79.4216837107,3,NA - Not Applicable,2018,2,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,1.0,1.0,2.0,0.0,0.0,1.0,,0.0,no,"['Indian', 'Restaurants']",Toronto,Beaconsfield Village,57,3.5,11.0,11.0,11.0,11.0,11.0,12.0,12.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,12,0
3361,10233333,mykonos mediterranean grill,Restaurant,Operator fail to properly maintain equipment(NON-FOOD),2018-02-12,43.6743717678,-79.3880326428,3,M - Minor,2018,2,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,free,"['Restaurants', 'Mediterranean', 'Greek']",Toronto,,72,4.0,10.233451045952435,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,16.07371045217646,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,12,0
3362,10215250,asian  legend,Restaurant,Operator fail to use proper utensils to ensure food safety,2018-02-12,43.7906501901,-79.367237817,3,S - Significant,2018,2,0,allages,beer_and_wine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,1.0,no,"['Restaurants', 'Chinese']",North York,,91,3.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,12,0
3363,10391353,naan & kabob,Restaurant,Operator fail to properly maintain equipment(NON-FOOD),2018-02-12,43.7425184517,-79.305221816,3,M - Minor,2018,2,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,2.0,0.0,0.0,1.0,,0.0,free,"['Middle Eastern', 'Restaurants', 'Afghan']",Scarborough,Scarborough,53,4.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,12,0
3364,10475751,roti roll caribbean cuisine by buffet palace,Restaurant,Operator fail to properly maintain rooms,2018-02-12,43.6582597092,-79.3813370346,3,M - Minor,2018,2,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,no,"['Restaurants', 'Caribbean', 'Indian']",Toronto,Ryerson,16,3.5,11.0,11.0,11.0,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,12,0
3365,10593743,rancho relaxo,Food Take Out,Operator fail to properly wash surfaces in rooms,2018-02-12,43.665478,-79.409515,2,M - Minor,2018,2,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,free,"['Mexican', 'Restaurants']",Toronto,,8,3.0,10.233451045952435,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,16.07371045217646,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,12,0
3366,10568812,upper deck,Restaurant,Operator fail to properly wash equipment,2018-02-12,43.66134,-79.383995,3,M - Minor,2018,2,0,allages,full_bar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,1.0,1.0,2.0,1.0,1.0,1.0,no,0.0,no,"['Venues & Event Spaces', 'Nightlife', 'Event Planning & Services', 'Bars', 'Restaurants', 'American (Traditional)']",Toronto,Downtown Core,25,3.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,2.0,2.0,23.0,12,0
3367,10576371,the great maratha,Restaurant,Operator fail to properly maintain rooms,2018-02-12,43.699949413999995,-79.4292469264,3,M - Minor,2018,2,0,allages,full_bar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,0.0,no,"['Restaurants', 'Indian']",Toronto,,30,4.0,17.0,11.0,17.0,17.0,17.0,13.0,16.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,12,0
3368,10500399,freshii,Food Take Out,Operator fail to properly maintain equipment(NON-FOOD),2018-02-12,43.64391,-79.40318,2,M - Minor,2018,2,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,,"['Restaurants', 'Food', 'Vegetarian', 'Sandwiches']",Toronto,Niagara,7,3.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,21.0,21.0,21.0,21.0,21.0,18.0,17.0,12,0
3369,10536465,union social eatery,Restaurant,Operator fail to properly maintain rooms,2018-02-12,43.7639167505,-79.411255282,2,M - Minor,2018,2,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,0.0,free,"['Burgers', 'Restaurants', 'Barbeque', 'Gastropubs']",Toronto,Willowdale,181,4.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12,0
3370,9002095,buzz buzz pizza,Restaurant,Operator fail to properly wash surfaces in rooms,2018-02-12,43.730933346,-79.466766245,2,M - Minor,2018,2,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0,no,"['Restaurants', 'Pizza']",North York,,15,4.0,10.233451045952435,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,16.07371045217646,16.113637533934007,16.113637533934007,16.113637533934007,16.113637533934007,16.113637533934007,16.113637533934007,12,0
3371,10572803,tokyo smoke found,Food Take Out,Fail to Post Licence Adjacent to Food Safety Inspection Notice. Muncipal Code Chapter 545-157(E)(4),2018-02-12,43.643674789399995,-79.41178022439999,2,NA - Not Applicable,2018,2,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,free,"['Coffee & Tea', 'Cafes', 'Restaurants', 'Bakeries', 'Food', 'Shopping', 'Head Shops']",Toronto,Niagara,24,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,12,0
3372,9089556,li cheng chinese restaurant,Restaurant,Operator fail to properly wash equipment,2018-02-12,43.708774510699996,-79.443417239,3,M - Minor,2018,2,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,1.0,casual,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,no,"['Restaurants', 'Chinese']",North York,,14,3.5,12.0,12.0,12.0,12.0,12.0,12.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,0
3373,10577415,dirty food eatery,Restaurant,,2018-02-12,43.6656587545,-79.4719251975,2,NA - Not Applicable,2018,2,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,"['Caterers', 'Comfort Food', 'Breakfast & Brunch', 'Canadian (New)', 'Event Planning & Services', 'Burgers', 'Restaurants']",Toronto,The Junction,4,4.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0,12,0
3374,10577415,dirty food eatery,Restaurant,,2018-02-12,43.6656587545,-79.4719251975,2,NA - Not Applicable,2018,2,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,casual,0.0,0.0,1.0,2.0,0.0,1.0,1.0,,0.0,free,"['Breakfast & Brunch', 'Event Planning & Services', 'Caterers', 'Comfort Food', 'Restaurants']",Toronto,The Junction,23,4.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,12,0
3375,9011952,pho linh,Restaurant,FAIL TO STORE FOOD ON PALLETS O. REG  562/90 SEC. 23,2018-02-12,43.65235,-79.434074,3,S - Significant,2018,2,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,0.0,no,"['Vietnamese', 'Restaurants']",Toronto,Brockton Village,162,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,21.0,21.0,21.0,22.0,22.0,21.0,12,0
3376,10612234,wild wing,Food Take Out,,2018-02-12,43.8092293409,-79.2693152889,2,NA - Not Applicable,2018,2,0,allages,full_bar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loud,0.0,1.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,0.0,no,"['Chicken Wings', 'Restaurants']",Toronto,Milliken,17,2.0,10.233451045952437,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,16.07371045217646,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,12,0
3377,10586950,la tortilleria,Restaurant,Operator fail to provide easily readable thermometer(s),2018-02-12,43.659603000000004,-79.43510400000002,2,S - Significant,2018,2,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,1.0,free,"['Food', 'Restaurants', 'Specialty Food', 'Ethnic Food', 'Mexican']",Toronto,Bloordale Village,55,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,12,0
3378,10371385,patna kabab house,Restaurant,Operator fail to properly maintain equipment,2018-02-12,43.7436658949,-79.3016206788,3,S - Significant,2018,2,0,allages,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,2.0,0.0,0.0,1.0,,0.0,no,"['Indian', 'Food', 'Restaurants', 'Desserts', 'Pakistani']",Scarborough,Scarborough,33,3.5,12.0,12.0,12.0,12.0,14.0,13.0,12.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,12,0
3379,10392628,hero certified burgers,Restaurant,,2018-02-12,43.665199361099994,-79.3870812203,2,NA - Not Applicable,2018,2,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,quiet,0.0,0.0,casual,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,no,"['Restaurants', 'Burgers']",Toronto,Downtown Core,23,3.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,3.0,23.0,23.0,12,0
3380,10589064,seoulicious,Restaurant,OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II),2018-02-09,43.665358123800004,-79.3850592935,3,S - Significant,2018,2,0,allages,beer_and_wine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,average,0.0,0.0,casual,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,0.0,no,"['Korean', 'Restaurants']",Toronto,Downtown Core,32,3.5,11.0,11.0,11.0,11.0,11.0,11.0,11.0,23.0,23.0,23.0,1.0,1.0,1.0,23.0,9,4
3381,10554369,shawarma 360,Restaurant,,2018-02-09,43.7706944767,-79.2785938462,2,NA - Not Applicable,2018,2,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,casual,0.0,1.0,1.0,2.0,0.0,1.0,1.0,,1.0,no,"['Arabian', 'Restaurants', 'Middle Eastern', 'Modern European']",Toronto,Scarborough,27,3.5,11.0,11.0,11.0,11.0,11.0,12.0,11.0,20.0,20.0,21.0,21.0,22.0,22.0,20.0,9,4
3382,9018012,zorba the greek,Food Court Vendor,Operator fail to provide proper equipment,2018-02-09,43.7570957543,-79.3124106259,2,M - Minor,2018,2,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,"['Greek', 'Restaurants']",Scarborough,Scarborough,3,2.5,10.233451045952437,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,16.07371045217646,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,9,4
3383,10571779,thai one on,Restaurant,Operator fail to properly maintain rooms,2018-02-09,43.7543110899,-79.3512297676,3,M - Minor,2018,2,0,allages,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,casual,0.0,1.0,0.0,2.0,0.0,1.0,1.0,,0.0,no,"['Restaurants', 'Thai']",North York,,34,3.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,9,4
3384,9416699,real canadian superstore,Supermarket,FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C),2018-02-09,43.7848269908,-79.4715137532,2,S - Significant,2018,2,0,allages,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,,"['Grocery', 'Food']",Toronto,,14,3.5,10.233451045952437,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,10.280396271627406,16.07371045217646,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,16.11363753393401,9,4
